"age" "race" "ethnicty" "educ" "sex" "livewith" "famtime" "crimtype" "everviol" "numarr" "probtn" "corrinst" "evertime" "prviol" "prprop" "prdrug" "prpub" "prjuv" "agefirst" "usewepn" "alcuse" "everdrug"
"1814" 15 1 2 7 1 1 1 "2" 0 17 3 4 1 0 1 1 1 0 11 2 "1" "1"
"1815" 17 2 2 11 1 1 1 "1" 1 10 7 3 1 1 1 0 0 1 15 1 "1" "1"
"1816" 15 1 2 6 1 1 1 "1" 1 3 0 0 2 0 0 0 0 0 13 1 "3" "1"
"1817" 14 2 2 9 1 3 2 "2" 1 4 1 1 1 1 1 0 0 1 12 2 "1" "0"
"1818" 17 1 2 7 1 1 2 "2" 0 17 16 0 2 0 1 1 0 1 11 2 "1" "1"
"1819" 16 1 2 8 1 2 2 "2" 0 1 1 1 1 0 0 1 0 0 15 2 "1" "1"
"1820" 17 1 1 9 1 1 2 "5" 0 96 1 0 2 0 0 1 0 0 16 2 "1" "1"
"1821" 16 1 1 7 1 3 1 "1" 1 6 2 0 2 1 0 0 0 0 14 1 "1" "1"
"1822" 17 1 2 8 1 3 1 "1" 1 2 0 0 2 0 1 0 0 0 15 1 "1" "1"
"1823" 16 1 2 10 1 1 2 "2" 0 1 0 1 1 0 0 0 0 0 16 2 "1" "1"
"1824" 17 2 2 9 1 1 2 "2" 1 6 1 1 1 1 1 0 1 1 13 2 "1" "1"
"1825" 17 1 2 9 1 1 1 "2" 1 2 2 3 1 1 1 0 1 0 14 1 "1" "1"
"1826" 17 1 2 9 1 1 1 "4" 0 1 1 0 2 0 1 0 0 0 16 2 "2" "1"
"1827" 16 1 2 9 1 1 1 "1" 1 6 1 0 2 1 1 0 0 1 16 1 "1" "1"
"1828" 17 1 1 11 1 1 2 "5" 0 2 3 0 2 0 1 0 0 0 16 2 "1" "0"
"1829" 17 1 2 7 1 5 1 "3" 0 4 0 0 2 0 0 0 0 0 15 2 "1" "1"
"1830" 17 2 2 10 1 1 2 "2" 0 7 1 2 1 0 1 0 0 0 14 2 "2" "1"
"1831" 16 1 1 8 1 4 1 "1" 1 1 1 0 2 1 1 0 1 0 16 1 "1" "0"
"1832" 15 1 2 8 1 3 2 "2" 0 17 1 0 2 0 0 0 0 0 10 2 "1" "1"
"1833" 15 1 1 7 1 3 1 "2" 0 20 2 0 2 0 0 0 1 1 13 2 "1" "1"
"1834" 16 2 2 9 1 1 2 "4" 0 10 1 1 1 0 1 0 1 0 14 1 "1" "1"
"1835" 16 4 1 8 1 1 1 "1" 1 2 1 1 1 1 1 1 1 0 14 1 "1" "1"
"1836" 16 1 2 10 1 3 1 "2" 1 8 2 9 1 1 1 0 0 1 11 2 "2" "0"
"1837" 14 1 1 8 1 1 1 "2" 0 15 2 2 1 0 1 0 0 1 8 2 "1" "1"
"1838" 15 1 2 7 1 1 2 "2" 1 6 1 1 1 1 1 0 0 1 9 2 "1" "1"
"1839" 16 2 2 9 1 3 2 "2" 0 5 2 0 2 0 0 0 0 0 14 2 "2" "1"
"1840" 15 1 1 8 1 3 2 "1" 1 2 0 0 2 0 0 0 0 0 14 1 "1" "1"
"1841" 16 1 1 10 1 4 1 "1" 1 15 2 3 1 0 1 1 0 0 10 2 "3" "1"
"1842" 17 2 2 11 1 1 2 "2" 0 5 1 1 1 0 1 0 1 0 14 2 "3" "0"
"1843" 15 1 1 7 1 3 1 "2" 0 1 1 1 1 0 1 1 0 1 15 2 "1" "1"
"1844" 15 1 2 9 2 1 1 "5" 0 1 2 2 1 0 1 1 0 1 15 2 "2" "1"
"1845" 16 1 2 9 2 2 1 "4" 1 99 1 5 1 1 1 1 1 1 99 2 "1" "1"
"1846" 16 1 1 5 2 3 1 "3" 0 2 0 0 2 0 1 1 0 0 15 2 "2" "1"
"1847" 15 1 1 7 2 9 2 "5" 0 50 0 0 2 0 1 0 0 0 12 2 "1" "0"
"1848" 15 1 2 10 2 1 2 "5" 1 5 1 0 2 1 0 0 0 1 13 2 "1" "1"
"1849" 14 2 2 6 2 1 2 "2" 0 1 2 0 2 0 1 0 0 0 13 2 "3" "1"
"1850" 17 2 2 10 2 2 1 "2" 1 10 2 7 1 1 1 0 0 1 15 2 "1" "1"
"1851" 16 1 1 9 2 9 1 "3" 1 20 0 3 1 1 1 1 1 1 10 2 "1" "1"
"1852" 15 1 2 8 2 1 1 "2" 1 12 1 4 1 1 1 0 0 1 13 2 "1" "1"
"1853" 16 1 2 11 2 1 2 "2" 0 20 1 2 1 0 1 1 0 1 15 2 "1" "1"
"1854" 14 1 1 6 2 1 1 "1" 1 7 1 1 1 1 1 1 0 1 12 1 "3" "1"
"1855" 16 1 2 10 2 3 2 "2" 1 10 1 7 1 1 1 0 0 1 12 2 "1" "1"
"1856" 15 2 2 8 2 5 1 "2" 1 10 1 1 1 1 1 1 0 1 12 1 "1" "1"
"1857" 17 1 2 12 2 2 1 "1" 1 30 4 6 1 0 1 0 0 0 12 1 "3" "1"
"1858" 14 2 2 10 2 5 2 "2" 0 6 12 6 1 0 1 0 0 1 14 2 "1" "0"
"1859" 14 1 2 8 2 1 2 "2" 0 18 1 0 2 0 1 0 0 0 12 2 "1" "1"
"1860" 14 2 2 8 1 1 1 "2" 0 10 1 2 1 0 1 0 0 0 10 2 "2" "1"
"1861" 16 1 2 9 1 9 9 "2" 0 15 8 10 1 0 1 0 0 1 11 2 "1" "1"
"1862" 15 2 2 9 1 4 2 "2" 0 5 2 0 2 0 1 0 1 0 13 2 "3" "1"
"1863" 16 1 2 9 1 1 1 "2" 1 5 1 0 2 1 1 0 0 0 14 2 "1" "1"
"1864" 17 2 2 10 1 4 1 "2" 0 11 1 1 1 0 1 0 0 0 14 2 "2" "1"
"1865" 17 2 2 10 1 4 1 "2" 0 96 1 1 1 0 1 0 0 0 16 2 "1" "1"
"1866" 15 1 1 7 1 1 1 "3" 0 1 0 0 2 0 0 0 0 0 14 2 "3" "1"
"1867" 15 2 2 8 1 1 2 "2" 0 5 1 0 2 0 0 0 0 0 14 2 "3" "1"
"1868" 16 2 2 11 1 3 2 "2" 0 2 1 0 2 0 1 0 0 0 13 2 "2" "0"
"1869" 16 1 2 8 1 4 2 "1" 1 6 0 5 1 1 1 0 0 1 8 2 "1" "1"
"1870" 16 1 1 9 1 3 1 "2" 1 12 6 1 1 1 1 0 1 0 13 2 "1" "1"
"1871" 15 1 1 8 1 9 9 "2" 1 15 1 1 1 1 1 0 0 1 10 2 "1" "1"
"1872" 16 1 2 10 1 1 1 "1" 1 12 5 2 1 1 1 1 0 1 10 1 "1" "1"
"1873" 15 1 2 9 1 1 1 "1" 1 25 2 3 1 1 1 1 1 1 11 1 "1" "1"
"1874" 15 1 2 9 1 3 2 "2" 0 4 1 0 2 0 1 0 0 0 14 2 "2" "1"
"1875" 17 1 1 7 1 4 1 "2" 1 25 3 3 1 1 1 1 0 0 10 1 "1" "1"
"1876" 16 1 1 5 1 3 2 "1" 1 3 1 0 2 0 0 0 0 1 14 1 "1" "1"
"1877" 16 2 2 8 1 3 2 "2" 0 10 0 4 1 0 1 0 0 0 14 2 "2" "0"
"1878" 17 1 1 8 1 3 1 "2" 1 6 5 4 1 1 1 0 0 0 6 2 "1" "1"
"1879" 15 1 1 8 1 3 9 "2" 0 11 3 0 2 0 1 1 0 1 14 2 "1" "1"
"1880" 16 2 2 7 1 1 2 "2" 0 4 1 0 2 0 1 0 0 1 13 2 "2" "1"
"1881" 15 2 2 9 1 3 2 "2" 1 5 1 0 2 1 1 0 1 1 13 2 "1" "1"
"1882" 15 1 1 7 1 1 1 "2" 1 12 2 2 1 1 1 1 1 0 11 2 "1" "1"
"1883" 15 2 2 8 1 3 1 "1" 1 8 1 0 2 0 1 0 0 0 12 2 "2" "0"
"1884" 15 2 2 10 1 1 2 "3" 1 8 1 1 1 1 1 1 0 0 9 2 "1" "1"
"1885" 17 2 2 11 1 3 1 "5" 0 45 0 1 1 0 1 0 0 1 10 2 "3" "0"
"1886" 17 1 1 9 1 3 2 "1" 1 7 1 1 1 1 1 0 1 0 12 2 "1" "1"
"1887" 16 1 2 8 1 3 2 "4" 0 7 1 0 2 0 1 0 0 0 14 2 "1" "1"
"1888" 15 1 1 7 1 3 1 "2" 0 15 3 2 1 0 1 1 0 0 11 2 "3" "1"
"1889" 16 1 1 9 1 4 2 "2" 0 16 2 3 1 0 1 0 0 1 10 2 "1" "1"
"1890" 17 1 1 10 1 1 2 "2" 0 15 1 0 2 0 1 0 0 0 11 2 "1" "1"
"1891" 15 2 2 8 1 1 1 "2" 0 20 1 3 1 0 1 1 0 0 13 2 "1" "1"
"1892" 16 1 2 10 1 3 1 "2" 1 11 3 1 1 1 1 0 0 1 12 2 "1" "1"
"1893" 15 1 2 9 1 4 2 "2" 0 4 1 0 2 0 1 0 0 0 12 2 "2" "1"
"1894" 17 2 2 10 1 4 9 "2" 0 1 0 0 2 0 0 0 0 0 16 2 "2" "0"
"1895" 17 1 2 10 1 1 2 "2" 0 20 1 3 1 0 1 1 0 1 12 2 "1" "1"
"1896" 17 1 2 9 1 2 2 "4" 0 8 1 0 2 0 1 0 0 1 14 2 "1" "1"
"1897" 15 2 2 10 1 5 2 "2" 0 13 6 1 1 0 1 0 0 0 12 2 "2" "0"
"1898" 15 1 2 9 1 1 1 "2" 0 30 1 2 1 0 0 1 0 1 14 2 "1" "1"
"1899" 16 2 2 10 1 1 2 "4" 0 10 1 0 2 0 0 0 0 0 14 2 "2" "0"
"1900" 15 1 1 10 1 3 1 "1" 1 9 1 0 2 0 0 0 0 0 13 1 "1" "1"
"1901" 17 1 2 10 1 1 2 "2" 0 10 5 3 1 0 1 1 0 1 10 2 "1" "1"
"1902" 15 2 2 8 1 1 1 "2" 1 20 10 20 1 1 1 0 0 0 9 2 "1" "1"
"1903" 15 1 2 9 1 1 2 "2" 1 12 2 6 1 1 1 0 1 1 9 2 "1" "1"
"1904" 16 1 2 9 1 3 2 "1" 1 30 2 0 2 0 1 1 0 1 10 2 "1" "1"
"1905" 16 1 1 7 1 4 1 "2" 0 60 6 3 1 0 1 1 0 1 12 1 "1" "1"
"1906" 17 2 2 9 1 99 2 "2" 1 1 1 6 1 1 1 0 0 1 13 2 "1" "0"
"1907" 17 1 1 10 1 1 2 "2" 1 16 8 2 1 1 1 1 0 0 15 2 "1" "1"
"1908" 16 2 2 11 1 1 1 "2" 0 5 4 2 1 0 1 0 0 0 15 2 "2" "1"
"1909" 15 1 2 8 1 3 2 "2" 1 2 1 0 2 1 1 0 0 0 14 2 "1" "1"
"1910" 14 1 1 8 1 1 2 "5" 0 1 2 0 2 0 0 0 0 1 12 2 "1" "1"
"1911" 16 1 1 8 1 3 2 "2" 0 21 1 1 1 0 1 0 0 1 11 2 "1" "1"
"1912" 15 1 1 9 1 4 1 "2" 0 5 2 0 2 0 1 0 0 0 13 2 "1" "1"
"1913" 16 2 2 10 1 3 1 "2" 0 14 2 1 1 0 1 1 0 0 10 2 "1" "1"
"1914" 16 1 2 7 1 1 2 "2" 1 8 2 3 1 1 1 1 1 1 11 1 "1" "1"
"1915" 16 2 2 10 1 1 2 "2" 1 40 2 2 1 1 1 0 1 0 14 2 "1" "1"
"1916" 20 2 2 8 1 3 2 "1" 1 1 0 1 1 0 0 0 0 0 14 1 "3" "1"
"1917" 16 2 2 10 1 3 2 "1" 1 1 0 1 1 0 0 0 0 0 15 2 "3" "0"
"1918" 19 1 2 8 1 3 2 "2" 0 12 3 0 2 0 1 0 0 1 12 2 "1" "1"
"1919" 16 2 2 10 1 1 2 "2" 0 3 0 1 1 0 1 0 0 0 14 2 "3" "0"
"1920" 16 2 2 8 1 1 2 "1" 1 2 0 0 2 0 0 0 0 0 14 1 "1" "1"
"1921" 18 2 2 8 1 3 1 "2" 1 3 1 1 1 1 1 0 0 0 15 2 "1" "1"
"1922" 18 2 2 10 1 3 1 "1" 1 1 0 0 2 0 0 0 0 0 15 2 "1" "1"
"1923" 18 2 2 8 1 3 2 "1" 1 60 6 1 1 0 1 0 0 1 9 1 "9" "0"
"1924" 16 2 2 8 1 1 1 "2" 0 2 3 1 1 0 1 0 0 0 13 2 "1" "0"
"1925" 18 2 2 10 1 4 2 "2" 0 3 0 0 2 0 0 0 0 0 16 1 "3" "0"
"1926" 18 1 2 6 1 4 1 "1" 1 10 4 0 2 1 1 1 1 1 13 2 "1" "1"
"1927" 16 1 2 7 1 2 2 "2" 1 4 1 0 2 1 1 0 0 1 11 2 "1" "1"
"1928" 15 2 2 6 1 4 2 "1" 1 3 1 0 2 0 1 0 0 0 14 1 "3" "1"
"1929" 17 2 2 7 1 2 1 "2" 0 3 1 1 1 0 0 0 0 0 15 2 "1" "0"
"1930" 18 2 2 9 1 4 1 "2" 0 5 1 0 2 0 1 0 0 1 14 2 "1" "1"
"1931" 18 2 2 8 1 1 2 "4" 0 10 2 4 1 0 1 0 0 0 14 1 "1" "1"
"1932" 17 1 2 10 1 1 2 "1" 1 2 0 0 2 0 0 0 0 0 15 2 "3" "1"
"1933" 18 2 2 10 1 4 1 "1" 1 6 1 0 2 0 0 0 0 0 12 1 "1" "0"
"1934" 16 1 2 9 1 1 2 "4" 0 1 3 0 2 0 1 0 0 1 15 2 "1" "1"
"1935" 17 1 2 9 1 3 2 "1" 1 19 2 6 1 0 1 0 1 0 8 1 "1" "1"
"1936" 19 2 2 10 1 1 2 "2" 0 4 1 1 1 0 1 0 0 0 14 2 "1" "1"
"1937" 17 2 2 8 1 4 2 "1" 1 5 1 0 2 0 0 0 0 0 12 1 "1" "1"
"1938" 17 1 2 9 1 1 2 "2" 1 3 1 3 1 1 1 1 0 1 13 2 "1" "1"
"1939" 16 2 2 8 1 4 1 "2" 0 1 1 0 2 0 1 0 0 0 15 2 "3" "0"
"1940" 17 2 2 6 1 4 2 "2" 0 96 4 13 1 0 1 1 0 1 8 2 "1" "1"
"1941" 17 2 2 9 1 1 1 "1" 1 8 1 0 2 1 0 0 0 0 12 2 "3" "1"
"1942" 17 2 2 9 1 1 2 "1" 1 45 6 0 2 1 1 0 0 0 8 1 "1" "1"
"1943" 15 2 2 9 1 1 1 "4" 1 15 2 0 2 1 1 0 0 0 13 1 "3" "1"
"1944" 17 2 2 9 1 4 1 "2" 0 15 1 2 1 0 1 1 0 1 12 2 "2" "1"
"1945" 16 1 2 6 1 1 1 "2" 0 8 2 0 2 0 1 0 0 0 14 2 "1" "1"
"1946" 17 2 1 9 1 4 1 "2" 0 8 1 0 2 0 1 0 0 0 14 2 "1" "1"
"1947" 19 1 2 10 1 4 1 "1" 1 1 1 0 2 0 1 0 0 0 16 2 "1" "1"
"1948" 16 2 2 8 1 1 2 "1" 1 2 0 0 2 0 0 0 0 0 13 1 "3" "1"
"1949" 16 2 2 8 1 1 2 "1" 1 3 0 0 2 0 0 0 0 0 14 2 "1" "1"
"1950" 19 2 2 10 1 1 1 "1" 1 10 1 1 1 1 1 0 0 0 14 2 "1" "1"
"1951" 17 1 2 7 1 2 1 "1" 1 7 3 2 1 1 1 1 0 0 8 1 "1" "1"
"1952" 17 1 2 10 1 3 1 "2" 0 4 1 0 2 0 1 0 0 0 13 2 "1" "1"
"1953" 15 2 2 6 1 1 2 "4" 0 2 1 0 2 0 1 0 0 0 13 2 "3" "1"
"1954" 19 2 2 8 1 4 1 "2" 0 4 1 1 1 0 1 0 0 0 9 2 "1" "1"
"1955" 18 2 2 8 1 1 1 "1" 1 90 2 1 1 1 1 0 1 0 9 1 "1" "1"
"1956" 16 2 2 9 1 1 2 "1" 1 3 2 1 1 0 1 0 0 0 15 2 "3" "0"
"1957" 17 2 2 10 1 1 2 "2" 0 25 3 2 1 0 1 0 0 0 10 1 "1" "1"
"1958" 15 2 2 8 1 4 1 "1" 1 1 0 0 2 0 0 0 0 0 14 1 "3" "1"
"1959" 18 1 2 7 1 1 2 "2" 0 8 1 0 2 0 0 0 0 0 14 2 "1" "1"
"1960" 16 1 2 8 1 3 1 "1" 1 1 0 0 2 0 0 0 0 0 15 2 "1" "1"
"1961" 16 2 2 7 1 1 1 "1" 1 2 1 0 2 0 1 0 0 0 14 2 "1" "0"
"1962" 18 2 2 10 1 1 2 "2" 0 3 2 0 2 0 1 0 0 1 13 2 "1" "1"
"1963" 17 1 2 11 1 3 2 "2" 0 15 1 5 1 0 1 1 1 1 13 2 "1" "1"
"1964" 18 2 1 9 1 1 1 "1" 1 6 1 1 1 1 1 0 1 1 11 2 "1" "1"
"1965" 19 2 2 9 1 1 1 "2" 0 8 1 1 1 0 1 0 0 1 12 2 "1" "1"
"1966" 15 1 2 9 1 1 2 "1" 1 1 1 0 2 0 1 0 0 1 11 2 "1" "1"
"1967" 17 2 2 10 1 1 2 "1" 1 2 1 0 2 0 0 0 0 0 15 2 "3" "0"
"1968" 17 1 2 13 1 3 1 "2" 1 35 3 0 2 1 1 1 1 0 12 2 "1" "1"
"1969" 18 2 2 10 1 1 1 "2" 0 6 2 0 2 0 1 0 0 0 13 2 "1" "1"
"1970" 20 2 2 8 1 1 1 "1" 1 7 1 4 1 1 1 0 1 1 13 1 "1" "1"
"1971" 17 1 2 8 1 1 1 "1" 1 20 2 3 1 1 0 0 0 0 12 1 "1" "1"
"1972" 16 1 2 10 1 1 1 "2" 1 8 1 1 1 1 1 0 0 0 13 1 "1" "1"
"1973" 16 1 2 8 1 2 2 "2" 0 4 0 0 2 0 0 0 0 0 14 2 "1" "1"
"1974" 16 2 2 9 1 4 1 "2" 0 2 1 0 2 0 1 0 1 0 15 2 "3" "1"
"1975" 17 2 2 6 1 1 1 "2" 1 6 8 1 1 1 1 1 0 1 7 2 "1" "1"
"1976" 15 2 2 9 1 1 1 "1" 1 10 1 0 2 0 0 0 1 0 99 1 "3" "1"
"1977" 16 1 1 7 1 1 1 "3" 0 2 1 0 2 0 1 0 0 0 12 2 "1" "1"
"1978" 17 2 2 7 1 3 1 "2" 0 8 1 0 2 0 1 0 0 0 15 2 "1" "1"
"1979" 18 2 2 9 1 1 2 "2" 0 4 1 1 1 0 0 0 0 0 14 2 "3" "0"
"1980" 15 2 2 7 1 1 1 "2" 1 14 4 1 1 1 1 0 1 0 13 2 "3" "1"
"1981" 18 2 2 8 1 1 1 "2" 1 15 1 0 2 1 1 1 0 1 16 1 "2" "1"
"1982" 18 2 2 8 1 1 2 "1" 1 4 1 0 2 0 1 0 0 0 13 1 "1" "1"
"1983" 19 2 2 10 1 1 2 "1" 1 2 1 0 2 0 1 0 0 0 15 1 "3" "1"
"1984" 17 2 2 11 1 3 2 "1" 1 5 1 0 2 1 0 0 0 0 13 1 "1" "1"
"1985" 16 2 2 9 1 1 1 "2" 0 7 1 0 2 0 1 0 0 0 13 2 "1" "1"
"1986" 18 2 2 9 1 1 2 "1" 1 10 1 2 1 0 1 0 0 0 9 1 "3" "1"
"1987" 17 2 2 10 1 3 1 "1" 1 25 2 1 1 0 0 1 0 0 12 1 "3" "1"
"1988" 18 2 2 9 1 1 1 "2" 1 20 5 10 1 1 1 1 0 0 11 2 "1" "1"
"1989" 17 1 2 9 1 9 1 "2" 1 9 2 2 1 1 1 1 0 1 14 2 "1" "1"
"1990" 16 2 2 9 1 1 1 "1" 1 8 2 1 1 1 1 0 0 1 11 1 "1" "1"
"1991" 16 2 2 6 1 2 1 "2" 0 1 0 0 2 0 0 0 0 0 16 2 "3" "0"
"1992" 19 2 2 10 1 1 2 "1" 1 2 1 0 2 0 0 0 0 0 16 2 "1" "1"
"1993" 19 2 2 10 1 1 2 "1" 1 3 2 0 2 1 1 0 0 0 14 1 "1" "1"
"1994" 17 2 2 10 1 1 2 "1" 1 1 0 0 2 0 0 0 0 0 15 2 "1" "0"
"1995" 18 2 2 8 1 3 2 "1" 1 10 2 2 1 1 1 0 0 1 15 2 "1" "0"
"1996" 18 1 2 7 1 1 1 "1" 1 6 0 0 2 0 0 0 0 0 14 1 "3" "1"
"1997" 16 1 2 9 1 3 1 "2" 0 30 3 0 2 0 1 0 0 1 10 2 "1" "1"
"1998" 17 2 2 10 1 4 2 "1" 1 2 1 0 2 0 0 0 0 0 14 1 "3" "1"
"1999" 16 1 2 8 1 1 1 "2" 1 40 1 20 1 1 1 0 0 0 13 2 "1" "1"
"2000" 15 1 1 7 1 2 2 "4" 0 4 4 1 1 0 1 0 0 1 14 2 "1" "1"
"2001" 15 1 2 9 1 3 1 "1" 1 75 1 1 1 0 1 0 0 0 13 2 "3" "1"
"2002" 15 1 2 7 1 1 2 "2" 0 3 0 0 2 0 0 0 0 0 11 1 "1" "1"
"2003" 15 1 1 8 1 2 2 "1" 1 8 1 0 2 0 1 0 1 1 14 2 "1" "1"
"2004" 16 1 2 9 1 1 1 "2" 0 6 4 1 1 0 1 0 1 0 13 2 "3" "1"
"2005" 15 1 2 7 1 3 1 "2" 0 10 1 0 2 0 1 0 0 1 7 2 "1" "1"
"2006" 15 2 2 8 1 1 1 "1" 1 15 3 4 1 0 1 0 0 0 9 2 "1" "1"
"2007" 18 1 2 10 1 1 2 "4" 0 96 1 1 1 0 1 0 1 1 11 2 "1" "0"
"2008" 17 1 1 9 1 1 2 "2" 0 5 1 0 2 0 1 0 0 1 14 2 "1" "1"
"2009" 17 1 2 10 1 1 2 "2" 0 10 0 4 1 0 0 0 0 0 14 2 "1" "1"
"2010" 18 1 2 10 1 3 2 "1" 1 1 0 0 2 0 0 0 0 0 15 1 "1" "0"
"2011" 19 1 1 9 1 3 2 "1" 1 14 2 0 2 1 1 0 0 0 11 1 "1" "1"
"2012" 16 1 1 10 1 1 1 "1" 1 25 2 3 1 1 1 1 0 0 13 1 "1" "1"
"2013" 18 1 2 10 1 1 1 "1" 1 25 1 1 1 0 0 1 0 0 15 2 "1" "1"
"2014" 17 2 2 8 1 1 1 "1" 1 99 1 2 1 0 1 0 0 1 10 2 "1" "1"
"2015" 18 5 1 9 1 5 1 "2" 1 30 1 4 1 1 1 0 0 1 11 1 "1" "1"
"2016" 15 1 2 7 1 1 1 "1" 1 1 0 0 2 0 0 0 0 0 13 1 "1" "0"
"2017" 15 1 2 9 1 1 1 "1" 1 1 0 1 1 0 0 0 0 0 14 1 "1" "1"
"2018" 17 1 2 9 1 3 2 "2" 0 2 0 0 2 0 0 0 0 0 16 2 "1" "1"
"2019" 15 4 2 8 1 1 1 "2" 0 15 0 0 2 0 0 0 0 0 12 2 "1" "1"
"2020" 16 1 2 10 1 3 1 "4" 0 1 1 0 2 0 0 0 0 0 16 2 "1" "1"
"2021" 18 1 2 10 1 3 1 "2" 1 4 2 0 2 1 1 1 1 1 15 2 "1" "1"
"2022" 15 1 2 10 1 1 1 "3" 0 1 1 1 1 0 1 0 0 0 99 2 "1" "1"
"2023" 14 2 2 8 1 4 2 "2" 0 1 1 0 2 0 1 0 0 0 14 2 "2" "1"
"2024" 16 1 2 8 1 1 1 "2" 0 1 1 1 1 0 0 0 0 1 15 2 "2" "1"
"2025" 16 1 2 10 1 1 2 "1" 1 3 2 1 1 0 0 0 0 1 12 1 "1" "0"
"2026" 17 1 2 10 1 3 1 "2" 0 1 2 0 2 0 1 0 0 0 16 2 "2" "0"
"2027" 14 1 2 7 1 1 1 "4" 1 3 3 1 1 1 1 0 0 1 8 1 "1" "1"
"2028" 18 2 2 12 1 3 2 "5" 0 3 2 3 1 0 1 0 0 0 17 2 "1" "1"
"2029" 17 1 2 10 1 3 2 "2" 0 1 2 1 1 0 0 0 0 1 16 2 "1" "1"
"2030" 17 1 2 12 1 3 2 "3" 0 1 0 1 1 0 0 0 0 0 17 2 "3" "1"
"2031" 15 4 1 9 1 1 1 "2" 0 10 1 1 1 0 1 1 1 1 10 2 "1" "1"
"2032" 16 1 2 8 1 1 1 "2" 0 1 2 1 1 0 1 0 0 1 16 2 "1" "1"
"2033" 17 1 2 11 1 1 1 "3" 0 7 1 1 1 0 0 1 0 1 12 2 "1" "1"
"2034" 13 1 2 7 1 1 1 "2" 0 4 1 0 2 0 1 0 0 0 6 2 "1" "1"
"2035" 14 2 2 8 1 3 1 "4" 1 5 1 2 1 1 0 0 0 0 9 2 "1" "1"
"2036" 16 1 2 9 1 1 1 "1" 1 2 1 0 2 0 1 0 0 0 15 2 "1" "1"
"2037" 18 1 2 10 1 1 1 "1" 1 4 0 1 1 0 0 0 0 0 12 2 "1" "1"
"2038" 15 1 2 9 1 1 1 "2" 0 5 1 5 1 0 0 0 0 1 12 2 "1" "1"
"2039" 16 1 2 9 1 1 1 "5" 0 3 1 1 1 0 1 0 0 0 14 2 "2" "1"
"2040" 17 1 2 11 1 3 2 "2" 0 1 1 1 1 0 1 0 0 0 16 2 "1" "1"
"2041" 17 1 2 10 1 1 2 "2" 0 5 1 0 2 0 0 1 0 1 16 2 "1" "1"
"2042" 15 4 2 7 1 1 1 "2" 1 15 1 1 1 1 1 0 1 0 10 2 "1" "1"
"2043" 15 2 2 9 1 3 2 "1" 1 2 1 0 2 0 0 0 0 0 14 2 "1" "0"
"2044" 16 1 2 8 1 3 2 "2" 1 96 0 1 1 1 1 1 1 1 8 2 "1" "1"
"2045" 16 1 2 9 1 2 1 "1" 1 9 1 1 1 0 1 0 0 0 11 2 "1" "1"
"2046" 16 1 2 10 1 1 1 "2" 0 1 1 0 2 0 0 0 0 1 16 2 "1" "1"
"2047" 15 1 2 9 1 3 2 "2" 0 10 1 3 1 0 1 0 0 1 13 1 "1" "1"
"2048" 17 1 2 9 1 1 2 "2" 0 12 3 2 1 0 1 0 0 0 11 2 "2" "1"
"2049" 17 1 2 11 1 4 1 "2" 0 3 1 0 2 0 1 0 0 0 16 2 "2" "1"
"2050" 16 4 2 9 1 4 2 "2" 0 3 1 1 1 0 1 0 0 1 12 2 "2" "1"
"2051" 15 1 2 8 1 3 2 "1" 1 4 1 4 1 0 1 0 0 1 15 2 "2" "1"
"2052" 15 2 2 10 1 4 2 "2" 0 25 2 1 1 0 1 0 0 1 13 2 "1" "1"
"2053" 17 1 2 11 1 3 2 "2" 0 2 1 0 2 0 1 1 0 1 15 2 "1" "1"
"2054" 16 1 2 11 1 4 2 "4" 0 1 2 1 1 0 1 0 0 0 16 2 "1" "1"
"2055" 17 1 2 10 1 4 1 "1" 1 5 4 1 1 0 0 0 0 1 16 2 "1" "1"
"2056" 17 1 2 8 1 1 2 "2" 0 3 2 0 2 0 1 0 0 0 15 2 "1" "1"
"2057" 15 2 2 9 1 4 1 "2" 0 1 0 0 2 0 0 0 0 0 15 2 "1" "1"
"2058" 16 1 2 9 1 4 1 "2" 0 2 1 1 1 0 1 0 1 1 15 2 "1" "1"
"2059" 15 2 2 8 1 4 2 "2" 0 1 2 0 2 0 0 0 0 1 14 2 "2" "1"
"2060" 16 2 2 11 1 3 1 "2" 0 40 1 1 1 0 1 0 0 0 13 2 "1" "1"
"2061" 18 1 2 11 1 1 1 "2" 0 5 1 0 2 0 1 0 0 0 16 2 "1" "1"
"2062" 17 1 2 11 1 3 2 "4" 0 1 3 1 1 0 1 0 0 0 14 2 "1" "1"
"2063" 15 1 2 9 1 1 2 "2" 0 2 0 1 1 0 1 0 0 1 14 2 "1" "0"
"2064" 16 1 2 10 1 1 1 "2" 0 1 1 0 2 0 0 0 0 1 15 2 "1" "1"
"2065" 13 1 2 8 1 3 1 "4" 0 4 1 1 1 0 1 1 0 1 13 2 "1" "0"
"2066" 18 2 2 12 1 1 1 "3" 0 70 1 4 1 0 1 1 0 1 10 2 "1" "1"
"2067" 17 1 1 8 1 4 1 "3" 0 5 1 0 2 0 0 1 0 0 12 2 "1" "1"
"2068" 18 1 1 12 1 1 1 "3" 0 7 2 99 1 0 0 1 0 0 14 2 "2" "1"
"2069" 17 1 2 9 1 1 1 "1" 1 7 1 0 2 0 1 0 0 0 9 1 "1" "1"
"2070" 16 2 2 10 1 3 2 "3" 1 10 2 2 1 1 1 0 0 0 9 2 "1" "1"
