"state" "statefips" "county" "countycode" "acres1997" "acres2002" "acres2007" "farms1997" "farms2002" "farms2007" "large1997" "large2002" "large2007" "small1997" "small2002" "small2007"
"2653" "TEXAS" 48 "MAVERICK" 323 476329 476245 473683 204 214 312 40 39 42 18 13 43
"2654" "TEXAS" 48 "MCCULLOCH" 307 642523 546293 612627 617 621 694 129 103 125 17 14 17
"2655" "TEXAS" 48 "MCLENNAN" 309 507439 538473 529621 2376 2571 2798 111 125 88 187 232 357
"2656" "TEXAS" 48 "MCMULLEN" 311 525640 596900 506492 230 223 225 109 104 95 5 2 3
"2657" "TEXAS" 48 "MEDINA" 325 773998 804941 748144 1841 1951 2139 174 182 148 115 62 116
"2658" "TEXAS" 48 "MENARD" 327 521056 548838 491293 339 336 356 110 114 104 16 7 11
"2659" "TEXAS" 48 "MIDLAND" 329 876726 361558 456633 524 477 601 75 50 68 133 115 154
"2660" "TEXAS" 48 "MILAM" 331 555744 576809 538678 1903 1991 2045 100 109 111 117 61 96
"2661" "TEXAS" 48 "MILLS" 333 428046 427342 474226 833 768 921 106 101 104 25 15 32
"2662" "TEXAS" 48 "MITCHELL" 335 555444 487922 574995 443 451 519 93 86 84 21 1 15
"2663" "TEXAS" 48 "MONTAGUE" 337 494176 503562 507690 1431 1399 1545 105 98 111 66 35 61
"2664" "TEXAS" 48 "MONTGOMERY" 339 206100 197892 169914 1495 1701 1886 29 26 20 319 342 477
"2665" "TEXAS" 48 "MOORE" 341 564398 549548 553348 291 276 283 129 123 119 11 8 7
"2666" "TEXAS" 48 "MORRIS" 343 67445 99674 85666 434 403 457 7 13 11 21 21 32
"2667" "TEXAS" 48 "MOTLEY" 345 595085 486994 574812 239 201 229 88 78 93 5 1 2
"2668" "TEXAS" 48 "NACOGDOCHES" 347 372446 273880 265131 1367 1290 1277 28 34 30 55 52 49
"2669" "TEXAS" 48 "NAVARRO" 349 529820 537104 586936 1770 1864 2078 107 99 122 95 64 115
"2670" "TEXAS" 48 "NEWTON" 351 67324 69381 59236 378 385 403 6 5 3 29 32 39
"2671" "TEXAS" 48 "NOLAN" 353 520628 481183 540221 505 516 580 122 111 106 19 22 26
"2672" "TEXAS" 48 "NUECES" 355 449961 523859 509196 681 649 712 122 137 124 53 41 108
"2673" "TEXAS" 48 "OCHILTREE" 357 572722 559479 579476 396 367 382 162 170 164 7 11 4
"2674" "TEXAS" 48 "OLDHAM" 359 847954 936390 880490 153 136 150 64 50 68 1 2 1
"2675" "TEXAS" 48 "ORANGE" 361 89237 73474 63748 422 496 675 15 19 11 86 112 161
"2676" "TEXAS" 48 "PALO PINTO" 363 538508 484964 551494 979 965 1194 108 107 98 70 43 101
"2677" "TEXAS" 48 "PANOLA" 365 206191 222910 217757 1005 948 1042 32 43 42 46 33 43
"2678" "TEXAS" 48 "PARKER" 367 494801 486658 441575 2828 3215 3677 80 67 69 351 408 677
"2679" "TEXAS" 48 "PARMER" 369 560204 576461 560788 654 660 555 185 198 193 21 23 30
"2680" "TEXAS" 48 "PECOS" 371 2952966 2916070 2907965 320 270 287 175 155 148 11 7 11
"2681" "TEXAS" 48 "POLK" 373 141766 129956 131664 655 689 812 18 27 19 49 22 83
"2682" "TEXAS" 48 "POTTER" 375 460462 521824 573084 274 305 279 44 51 49 28 36 51
"2683" "TEXAS" 48 "PRESIDIO" 377 1703043 1503639 1559722 158 123 148 101 67 79 12 NA 10
"2684" "TEXAS" 48 "RAINS" 379 100333 93601 97615 580 584 657 13 15 17 36 30 55
"2685" "TEXAS" 48 "RANDALL" 381 468531 512309 575076 683 748 887 131 124 136 53 50 99
"2686" "TEXAS" 48 "REAGAN" 383 637375 538285 683814 143 123 137 81 63 72 4 2 2
"2687" "TEXAS" 48 "REAL" 385 398092 399963 372423 243 301 301 98 85 62 6 10 10
"2688" "TEXAS" 48 "RED RIVER" 387 459946 422645 449525 1259 1217 1206 95 94 97 35 33 46
"2689" "TEXAS" 48 "REEVES" 389 1029002 1009877 1040344 208 166 221 76 57 68 10 9 20
"2690" "TEXAS" 48 "REFUGIO" 391 558544 505954 490565 267 274 295 59 65 65 5 7 21
"2691" "TEXAS" 48 "ROBERTS" 393 569529 494588 485207 104 94 108 61 55 59 2 NA 2
"2692" "TEXAS" 48 "ROBERTSON" 395 431944 515311 455308 1483 1555 1562 86 94 80 54 29 66
"2693" "TEXAS" 48 "ROCKWALL" 397 50616 46419 37433 337 385 347 8 10 4 41 43 61
"2694" "TEXAS" 48 "RUNNELS" 399 586546 584878 656204 1000 897 953 161 154 143 33 16 15
"2695" "TEXAS" 48 "RUSK" 401 282848 272436 300900 1532 1391 1521 34 37 38 75 66 109
"2696" "TEXAS" 48 "SABINE" 403 27320 30808 31724 228 219 223 2 1 2 11 12 12
"2697" "TEXAS" 48 "SAN AUGUSTINE" 405 65867 58723 72640 332 308 346 9 6 8 8 11 21
"2698" "TEXAS" 48 "SAN JACINTO" 407 86696 93497 95492 480 598 688 12 14 10 27 34 54
"2699" "TEXAS" 48 "SAN PATRICIO" 409 421350 345395 369737 591 575 652 117 114 121 57 41 60
"2700" "TEXAS" 48 "SAN SABA" 411 721556 709336 717799 716 706 725 160 173 156 24 11 26
"2701" "TEXAS" 48 "SCHLEICHER" 413 741496 778272 800596 318 307 332 146 143 137 12 3 13
"2702" "TEXAS" 48 "SCURRY" 415 484304 564813 519550 698 674 681 108 104 107 25 20 26
"2703" "TEXAS" 48 "SHACKELFORD" 417 512861 557102 552390 270 252 254 77 83 82 10 8 8
"2704" "TEXAS" 48 "SHELBY" 419 216368 192036 197791 1187 1100 1123 22 19 20 42 30 37
"2705" "TEXAS" 48 "SHERMAN" 421 607268 546237 584196 318 322 362 133 134 153 19 8 6
"2706" "TEXAS" 48 "SMITH" 423 272053 286894 302359 2230 2264 2514 34 36 42 199 186 297
"2707" "TEXAS" 48 "SOMERVELL" 425 77269 84262 82615 294 339 366 11 16 12 9 9 12
"2708" "TEXAS" 48 "STARR" 427 671346 570430 652780 755 870 1104 130 139 138 10 5 31
"2709" "TEXAS" 48 "STEPHENS" 429 460002 427859 429279 503 435 487 103 80 100 16 3 9
"2710" "TEXAS" 48 "STERLING" 431 704753 633007 578316 74 66 74 38 33 41 6 6 6
"2711" "TEXAS" 48 "STONEWALL" 433 471316 524308 485644 327 316 376 85 81 82 5 3 2
"2712" "TEXAS" 48 "SUTTON" 435 952090 879789 894515 241 191 234 156 121 141 6 1 NA
"2713" "TEXAS" 48 "SWISHER" 437 522661 566429 563067 580 578 527 143 158 142 14 14 14
"2714" "TEXAS" 48 "TARRANT" 439 200573 173493 154377 1370 1227 1248 44 32 29 400 371 475
"2715" "TEXAS" 48 "TAYLOR" 441 501483 533937 579484 1227 1183 1292 125 116 132 86 72 85
"2716" "TEXAS" 48 "TERRELL" 443 1304212 1413092 1302152 96 76 107 71 65 59 3 NA 2
"2717" "TEXAS" 48 "TERRY" 445 502065 444996 496692 653 620 624 185 167 170 25 12 23
"2718" "TEXAS" 48 "THROCKMORTON" 447 552293 561306 573807 264 257 264 86 86 84 9 2 5
"2719" "TEXAS" 48 "TITUS" 449 174846 178303 166405 838 776 810 21 32 24 59 23 38
"2720" "TEXAS" 48 "TOM GREEN" 451 965566 844695 923509 1063 1024 1180 192 185 210 139 111 147
"2721" "TEXAS" 48 "TRAVIS" 453 422249 298426 262481 1289 1306 1214 63 57 60 141 142 139
"2722" "TEXAS" 48 "TRINITY" 455 99138 104724 108974 587 555 576 13 21 19 30 13 30
"2723" "TEXAS" 48 "TYLER" 457 56460 79600 84253 562 615 792 2 7 9 23 40 89
"2724" "TEXAS" 48 "UPSHUR" 459 187825 196450 198131 1321 1236 1507 19 23 23 78 74 153
"2725" "TEXAS" 48 "UPTON" 461 756142 723446 634516 111 83 110 49 52 43 5 5 5
"2726" "TEXAS" 48 "UVALDE" 463 947229 968866 989917 673 686 690 166 159 168 25 26 22
"2727" "TEXAS" 48 "VAL VERDE" 465 1769448 1661161 1493671 275 285 402 144 124 123 21 16 50
"2728" "TEXAS" 48 "VAN ZANDT" 467 373512 422084 415983 2824 2842 3253 47 68 56 199 168 297
"2729" "TEXAS" 48 "VICTORIA" 469 470635 513828 493823 1294 1286 1351 93 111 117 88 94 136
"2730" "TEXAS" 48 "WALKER" 471 192797 206311 224050 1017 1043 1188 27 45 45 72 62 117
"2731" "TEXAS" 48 "WALLER" 473 245293 277000 271004 1297 1453 1640 48 58 51 134 109 215
"2732" "TEXAS" 48 "WARD" 475 368927 465639 432920 100 86 119 38 24 29 7 8 20
"2733" "TEXAS" 48 "WASHINGTON" 477 349504 354813 338384 2284 2303 2399 28 41 40 149 99 162
"2734" "TEXAS" 48 "WEBB" 479 2188035 2042680 1855894 538 568 663 197 179 183 21 10 42
"2735" "TEXAS" 48 "WHARTON" 481 700111 637982 615851 1564 1538 1506 200 196 194 113 79 166
"2736" "TEXAS" 48 "WHEELER" 483 513063 533569 583522 556 565 507 133 136 125 25 6 5
"2737" "TEXAS" 48 "WICHITA" 485 342093 301574 330734 666 606 658 62 66 54 98 63 93
"2738" "TEXAS" 48 "WILBARGER" 487 877889 872488 613873 525 502 461 99 96 105 32 17 20
"2739" "TEXAS" 48 "WILLACY" 489 296333 369893 338048 280 334 352 92 69 66 25 10 33
"2740" "TEXAS" 48 "WILLIAMSON" 491 559593 583099 541618 2429 2510 2728 113 132 118 217 184 312
"2741" "TEXAS" 48 "WILSON" 493 458416 446157 467187 2060 2157 2570 66 62 71 117 96 140
"2742" "TEXAS" 48 "WINKLER" 495 490265 491718 532883 49 44 53 21 17 20 9 4 7
"2743" "TEXAS" 48 "WISE" 497 426269 493044 442753 2479 2696 3164 67 84 69 234 293 502
"2744" "TEXAS" 48 "WOOD" 499 221549 228146 233796 1536 1495 1718 24 27 23 87 79 144
"2745" "TEXAS" 48 "YOAKUM" 501 351502 454981 443540 322 298 348 118 108 127 10 3 5
"2746" "TEXAS" 48 "YOUNG" 503 550883 509721 527356 802 755 806 127 119 122 26 20 24
"2747" "TEXAS" 48 "ZAPATA" 505 420941 397594 459440 380 388 459 127 127 133 3 2 24
"2748" "TEXAS" 48 "ZAVALA" 507 603327 707383 752017 261 257 311 99 105 103 8 NA 9
"2749" "UTAH" 49 "BEAVER" 1 131045 139158 158323 238 256 229 27 38 35 21 32 26
"2750" "UTAH" 49 "BOX ELDER" 3 1357762 1400759 1320177 1178 1113 1113 180 168 178 195 222 244
"2751" "UTAH" 49 "CACHE" 5 271632 246586 251550 1363 1194 1195 47 46 43 239 231 224
"2752" "UTAH" 49 "CARBON" 7 198836 199384 215557 225 243 294 27 28 38 47 48 68
"2753" "UTAH" 49 "DAGGETT" 9 26875 NA NA 39 28 48 9 9 8 2 2 7
"2754" "UTAH" 49 "DAVIS" 11 70796 65857 49279 653 582 496 2 6 3 258 229 230
"2755" "UTAH" 49 "DUCHESNE" 13 1327300 1304716 1076470 888 932 879 68 71 58 80 137 97
"2756" "UTAH" 49 "EMERY" 15 155235 NA 204775 488 459 545 33 36 43 46 37 51
"2757" "UTAH" 49 "GARFIELD" 17 122536 79879 81866 312 225 275 25 18 16 27 21 25
"2758" "UTAH" 49 "GRAND" 19 75519 52729 NA 97 94 90 10 6 9 28 36 24
"2759" "UTAH" 49 "IRON" 21 401293 479102 492235 418 438 487 89 80 79 53 62 78
"2760" "UTAH" 49 "JUAB" 23 277627 270350 260444 251 236 335 52 49 49 18 18 19
"2761" "UTAH" 49 "KANE" 25 173628 155825 113417 152 131 145 51 35 32 14 27 20
"2762" "UTAH" 49 "MILLARD" 27 456994 444941 566692 700 646 703 120 119 121 67 66 45
"2763" "UTAH" 49 "MORGAN" 29 179549 NA 301095 268 255 316 26 27 35 52 49 59
"2764" "UTAH" 49 "PIUTE" 31 41991 NA 42380 108 108 113 8 10 11 6 6 7
"2765" "UTAH" 49 "RICH" 33 513443 509279 363567 165 135 167 54 54 51 15 12 15
"2766" "UTAH" 49 "SALT LAKE" 35 118657 82267 107477 705 712 587 18 15 21 367 372 316
"2767" "UTAH" 49 "SAN JUAN" 37 1670606 1558661 1546914 252 231 758 96 83 81 11 16 460
"2768" "UTAH" 49 "SANPETE" 39 361116 357184 311551 847 759 879 67 80 65 93 102 123
"2769" "UTAH" 49 "SEVIER" 41 149774 164817 185708 530 568 655 25 23 34 85 112 153
"2770" "UTAH" 49 "SUMMIT" 43 580101 375689 414928 533 557 629 57 51 50 98 128 147
"2771" "UTAH" 49 "TOOELE" 45 292782 415056 252848 378 380 379 49 50 45 77 90 118
"2772" "UTAH" 49 "UINTAH" 47 2264647 NA 1799785 881 908 981 72 58 73 102 172 118
"2773" "UTAH" 49 "UTAH" 49 374086 343072 345634 2037 2046 2175 62 53 46 665 821 857
"2774" "UTAH" 49 "WASATCH" 51 108381 69612 65935 330 380 432 10 7 12 63 100 122
"2775" "UTAH" 49 "WASHINGTON" 53 160899 217147 174192 487 481 593 42 48 52 108 147 174
"2776" "UTAH" 49 "WAYNE" 55 59246 42374 45222 206 173 201 9 8 7 28 19 12
"2777" "UTAH" 49 "WEBER" 57 85781 86913 106247 1081 1012 1001 8 13 11 378 359 355
"2778" "VERMONT" 50 "ADDISON" 1 209469 193376 187482 784 676 773 36 45 40 61 48 76
"2779" "VERMONT" 50 "BENNINGTON" 3 34766 41126 36580 214 228 226 6 7 5 33 33 31
"2780" "VERMONT" 50 "CALEDONIA" 5 99488 84318 81946 550 505 531 4 2 3 34 20 33
"2781" "VERMONT" 50 "CHITTENDEN" 7 91186 76679 83382 571 473 591 10 10 11 59 47 81
"2782" "VERMONT" 50 "ESSEX" 9 25443 19838 26732 89 98 94 4 1 2 7 3 5
"2783" "VERMONT" 50 "FRANKLIN" 11 192790 190115 180006 835 770 740 19 28 29 36 30 42
"2784" "VERMONT" 50 "GRAND ISLE" 13 21901 16289 17138 132 99 114 NA NA 3 12 10 9
"2785" "VERMONT" 50 "LAMOILLE" 15 53208 53820 49749 372 317 300 1 3 4 35 27 28
"2786" "VERMONT" 50 "ORANGE" 17 102549 110415 101645 654 680 683 2 7 7 33 46 42
"2787" "VERMONT" 50 "ORLEANS" 19 142252 132240 130308 649 583 635 13 12 12 32 18 39
"2788" "VERMONT" 50 "RUTLAND" 21 128685 121203 130580 643 623 658 11 13 15 54 49 53
"2789" "VERMONT" 50 "WASHINGTON" 23 63343 53942 61029 452 425 444 4 3 5 32 30 41
"2790" "VERMONT" 50 "WINDHAM" 25 50882 61596 50764 384 397 428 2 11 3 40 48 68
"2791" "VERMONT" 50 "WINDSOR" 27 99353 89952 95972 734 697 767 3 6 5 52 68 87
"2792" "VIRGINIA" 51 "ACCOMACK" 1 93364 91056 93764 288 318 248 29 31 34 36 53 27
"2793" "VIRGINIA" 51 "ALBEMARLE" 3 184557 177445 158314 912 919 895 30 31 20 56 55 43
"2794" "VIRGINIA" 51 "ALLEGHANY" 5 35619 32937 28886 206 202 209 4 3 1 13 10 7
"2795" "VIRGINIA" 51 "AMELIA" 7 84292 91095 91456 398 456 455 12 14 17 6 17 18
"2796" "VIRGINIA" 51 "AMHERST" 9 101617 99863 88430 499 460 424 16 17 16 25 9 28
"2797" "VIRGINIA" 51 "APPOMATTOX" 11 79155 84971 75874 406 389 323 11 14 11 13 7 12
"2798" "VIRGINIA" 51 "ARLINGTON" 13 NA NA 36 1 2 6 NA NA NA 1 2 5
"2799" "VIRGINIA" 51 "AUGUSTA" 15 294851 306048 286195 1816 1691 1729 31 54 54 232 136 183
"2800" "VIRGINIA" 51 "BATH" 17 61456 52335 38412 153 124 120 14 11 10 4 2 6
"2801" "VIRGINIA" 51 "BEDFORD" 19 207276 199244 212237 1454 1289 1428 9 12 20 84 44 102
"2802" "VIRGINIA" 51 "BLAND" 21 88475 94343 80786 423 417 387 11 17 14 18 14 14
"2803" "VIRGINIA" 51 "BOTETOURT" 23 99693 97091 87913 628 610 638 12 16 5 34 28 39
"2804" "VIRGINIA" 51 "BRUNSWICK" 25 81241 79045 86700 326 333 367 14 12 12 17 12 7
"2805" "VIRGINIA" 51 "BUCHANAN" 27 8686 9156 9331 95 94 107 NA NA NA 11 13 10
"2806" "VIRGINIA" 51 "BUCKINGHAM" 29 80648 81150 77293 436 389 411 5 8 10 8 9 8
"2807" "VIRGINIA" 51 "CAMPBELL" 31 147776 138716 140359 727 664 722 17 16 21 36 17 31
"2808" "VIRGINIA" 51 "CAROLINE" 33 58505 59229 55544 214 237 225 16 16 15 18 14 7
"2809" "VIRGINIA" 51 "CARROLL" 35 121894 121910 123678 1115 953 1001 2 5 9 65 49 74
"2810" "VIRGINIA" 51 "CHARLES CITY" 36 NA 28676 27489 71 88 80 11 10 8 7 3 7
"2811" "VIRGINIA" 51 "CHARLOTTE" 37 141155 133719 125531 578 535 489 21 25 20 33 23 26
"2812" "VIRGINIA" 51 "CHESAPEAKE CITY" 550 62434 61087 51124 249 268 291 16 20 16 63 68 103
"2813" "VIRGINIA" 51 "CHESTERFIELD" 41 23315 23312 21527 215 214 220 3 4 2 36 32 44
"2814" "VIRGINIA" 51 "CLARKE" 43 76371 74279 67919 409 472 496 10 14 13 23 29 54
"2815" "VIRGINIA" 51 "CRAIG" 45 47369 48398 41630 208 228 193 5 8 6 8 4 9
"2816" "VIRGINIA" 51 "CULPEPER" 47 122229 125121 111370 638 669 667 22 27 18 30 27 27
"2817" "VIRGINIA" 51 "CUMBERLAND" 49 64472 62638 56817 295 283 285 8 7 9 13 3 9
"2818" "VIRGINIA" 51 "DICKENSON" 51 10936 11761 14342 139 117 170 NA 1 2 8 7 11
"2819" "VIRGINIA" 51 "DINWIDDIE" 53 96336 92429 78840 426 361 374 17 21 15 23 14 19
"2820" "VIRGINIA" 51 "ESSEX" 57 61708 58266 53346 130 127 102 19 18 17 9 1 11
"2821" "VIRGINIA" 51 "FAIRFAX" 59 15098 9946 7031 167 151 166 2 1 NA 42 48 88
"2822" "VIRGINIA" 51 "FAUQUIER" 61 256410 238135 222486 1244 1344 1222 42 36 44 81 82 89
"2823" "VIRGINIA" 51 "FLOYD" 63 130500 135311 128872 872 829 864 10 12 18 35 29 30
"2824" "VIRGINIA" 51 "FLUVANNA" 65 66875 60459 48883 320 328 327 9 6 5 7 14 19
"2825" "VIRGINIA" 51 "FRANKLIN" 67 171755 172539 166592 1072 1012 1043 13 15 15 55 27 64
"2826" "VIRGINIA" 51 "FREDERICK" 69 109186 112675 98278 701 720 676 10 12 12 45 51 73
"2827" "VIRGINIA" 51 "GILES" 71 75239 68329 65487 421 407 344 6 7 9 22 16 9
"2828" "VIRGINIA" 51 "GLOUCESTER" 73 24697 25699 22957 136 153 159 8 10 10 28 32 35
"2829" "VIRGINIA" 51 "GOOCHLAND" 75 52111 52335 59292 294 315 379 7 6 9 19 16 39
"2830" "VIRGINIA" 51 "GRAYSON" 77 147341 150609 136752 1033 939 852 14 25 19 108 53 65
"2831" "VIRGINIA" 51 "GREENE" 79 35110 32590 31013 235 214 222 4 3 1 10 11 20
"2832" "VIRGINIA" 51 "GREENSVILLE" 81 59044 42434 48741 149 113 143 19 12 15 10 NA 3
"2833" "VIRGINIA" 51 "HALIFAX" 83 236249 221684 193683 1046 905 908 36 38 25 45 23 24
"2834" "VIRGINIA" 51 "HANOVER" 85 104064 100537 91789 598 682 625 26 19 20 51 50 55
"2835" "VIRGINIA" 51 "HENRICO" 87 28937 28135 20096 196 185 178 4 4 4 29 16 31
"2836" "VIRGINIA" 51 "HENRY" 89 56667 53064 50779 362 305 340 6 4 7 24 22 18
"2837" "VIRGINIA" 51 "HIGHLAND" 91 99931 96036 76764 344 293 239 14 17 14 13 3 NA
"2838" "VIRGINIA" 51 "ISLE OF WIGHT" 93 89890 86521 73461 214 204 195 30 32 32 21 18 14
"2839" "VIRGINIA" 51 "JAMES CITY" 95 10002 8962 5831 74 64 74 2 2 1 14 13 10
"2840" "VIRGINIA" 51 "KING AND QUEEN" 97 54578 58876 53125 147 154 153 14 10 10 2 NA 2
"2841" "VIRGINIA" 51 "KING GEORGE" 99 37367 31888 36723 163 169 180 7 5 7 4 4 7
"2842" "VIRGINIA" 51 "KING WILLIAM" 101 60083 61370 46065 145 135 136 16 16 12 2 NA 6
"2843" "VIRGINIA" 51 "LANCASTER" 103 17337 12453 14097 78 61 64 3 2 4 3 4 3
"2844" "VIRGINIA" 51 "LEE" 105 132928 128042 117776 1277 1103 1044 5 10 2 130 79 23
"2845" "VIRGINIA" 51 "LOUDOUN" 107 196012 164753 142452 1339 1516 1427 34 24 26 109 99 167
"2846" "VIRGINIA" 51 "LOUISA" 109 84063 87275 78512 467 474 534 6 8 8 20 19 38
"2847" "VIRGINIA" 51 "LUNENBURG" 111 85669 91549 83232 402 375 371 11 13 13 13 8 8
"2848" "VIRGINIA" 51 "MADISON" 113 105218 102874 102757 511 531 564 25 20 25 30 28 34
"2849" "VIRGINIA" 51 "MATHEWS" 115 8688 NA 4412 71 47 50 NA NA NA 9 8 13
"2850" "VIRGINIA" 51 "MECKLENBURG" 117 169324 168150 157317 686 581 580 31 35 29 42 9 22
"2851" "VIRGINIA" 51 "MIDDLESEX" 119 19045 21216 17709 78 101 76 4 7 5 5 14 8
"2852" "VIRGINIA" 51 "MONTGOMERY" 121 100664 99670 89411 637 650 628 12 10 11 53 56 46
"2853" "VIRGINIA" 51 "NELSON" 125 78446 84691 73149 438 456 462 12 14 6 22 8 16
"2854" "VIRGINIA" 51 "NEW KENT" 127 17139 19303 20361 76 100 121 3 4 5 5 8 14
"2855" "VIRGINIA" 51 "NORTHAMPTON" 131 57355 52459 63760 164 187 151 14 10 16 14 31 22
"2856" "VIRGINIA" 51 "NORTHUMBERLAND" 133 38927 40141 44383 133 128 129 14 15 18 8 12 20
"2857" "VIRGINIA" 51 "NOTTOWAY" 135 73573 71442 65321 368 408 394 6 6 9 9 11 24
"2858" "VIRGINIA" 51 "ORANGE" 137 107696 104879 104606 527 486 518 22 21 24 23 14 41
"2859" "VIRGINIA" 51 "PAGE" 139 69908 64045 64387 628 549 530 4 5 5 80 67 65
"2860" "VIRGINIA" 51 "PATRICK" 141 83193 90569 80027 660 629 613 6 9 6 23 23 26
"2861" "VIRGINIA" 51 "PITTSYLVANIA" 143 285003 288647 274289 1443 1304 1356 35 44 36 48 37 28
"2862" "VIRGINIA" 51 "POWHATAN" 145 48621 54644 29792 263 229 228 10 11 2 30 14 17
"2863" "VIRGINIA" 51 "PRINCE EDWARD" 147 77914 78851 82329 361 395 446 10 6 7 8 12 10
"2864" "VIRGINIA" 51 "PRINCE GEORGE" 149 49055 55111 44805 168 218 186 9 9 10 13 5 13
"2865" "VIRGINIA" 51 "PRINCE WILLIAM" 153 39876 32549 32816 344 350 345 4 3 3 43 40 49
"2866" "VIRGINIA" 51 "PULASKI" 155 85460 80922 75457 449 448 415 13 10 11 43 30 30
"2867" "VIRGINIA" 51 "RAPPAHANNOCK" 157 76223 78483 65084 413 443 416 10 13 11 9 17 19
"2868" "VIRGINIA" 51 "RICHMOND" 159 37510 44771 37359 158 141 124 8 14 10 7 7 6
"2869" "VIRGINIA" 51 "ROANOKE" 161 30174 30914 29214 349 342 345 NA NA NA 44 33 53
"2870" "VIRGINIA" 51 "ROCKBRIDGE" 163 148886 157308 138315 763 789 805 16 21 18 41 36 54
"2871" "VIRGINIA" 51 "ROCKINGHAM" 165 241836 248578 233087 2129 2043 1970 18 19 17 261 241 246
"2872" "VIRGINIA" 51 "RUSSELL" 167 162746 168903 151564 1203 1128 1019 13 25 18 118 75 69
"2873" "VIRGINIA" 51 "SCOTT" 169 153504 157689 153881 1650 1490 1396 NA 2 2 154 107 67
"2874" "VIRGINIA" 51 "SHENANDOAH" 171 134803 133032 141286 1012 989 1043 11 11 17 95 59 90
"2875" "VIRGINIA" 51 "SMYTH" 173 131082 124884 127307 921 877 761 15 19 26 112 79 37
"2876" "VIRGINIA" 51 "SOUTHAMPTON" 175 186746 168709 161650 303 275 342 57 61 56 16 11 13
"2877" "VIRGINIA" 51 "SPOTSYLVANIA" 177 51533 56346 52230 318 369 359 7 7 9 26 31 20
"2878" "VIRGINIA" 51 "STAFFORD" 179 21973 26128 19816 213 236 233 2 2 2 24 22 29
"2879" "VIRGINIA" 51 "SUFFOLK CITY" 800 78796 70592 71393 257 247 311 24 19 22 36 43 55
"2880" "VIRGINIA" 51 "SURRY" 181 46923 47672 41108 131 121 121 11 13 14 7 5 17
"2881" "VIRGINIA" 51 "SUSSEX" 183 82938 74196 74224 153 130 151 29 24 22 8 4 5
"2882" "VIRGINIA" 51 "TAZEWELL" 185 142843 138977 153677 618 551 576 29 34 41 51 44 56
"2883" "VIRGINIA" 51 "VIRGINIA BEACH CITY" 810 33798 28382 26671 188 172 174 9 5 7 48 46 42
"2884" "VIRGINIA" 51 "WARREN" 187 48641 48940 47635 327 361 387 4 4 5 18 19 38
"2885" "VIRGINIA" 51 "WASHINGTON" 191 190573 197495 198850 2029 1821 1791 10 23 19 319 193 144
"2886" "VIRGINIA" 51 "WESTMORELAND" 193 65361 67652 63979 181 165 171 16 22 24 11 12 8
"2887" "VIRGINIA" 51 "WISE" 195 17845 19033 22169 174 140 178 1 3 4 22 6 15
"2888" "VIRGINIA" 51 "WYTHE" 197 148119 151059 159126 876 876 946 18 25 16 41 52 48
"2889" "VIRGINIA" 51 "YORK" 199 2170 743 1300 44 44 45 NA NA NA 12 19 20
"2890" "WASHINGTON" 53 "ADAMS" 1 1143572 1067079 1098487 760 717 782 277 259 237 52 57 56
"2891" "WASHINGTON" 53 "ASOTIN" 3 315913 280393 273860 180 180 192 75 78 65 28 31 51
"2892" "WASHINGTON" 53 "BENTON" 5 634428 607963 632636 1570 1313 1630 94 81 104 632 445 603
"2893" "WASHINGTON" 53 "CHELAN" 7 131200 112023 93883 1334 1193 979 19 13 13 401 308 323
"2894" "WASHINGTON" 53 "CLALLAM" 9 25426 22372 22822 461 455 512 2 NA 1 143 134 181
"2895" "WASHINGTON" 53 "CLARK" 11 82666 70694 78359 1765 1596 2101 5 3 1 533 471 710
"2896" "WASHINGTON" 53 "COLUMBIA" 13 320630 294661 313307 246 255 283 73 74 66 31 25 19
"2897" "WASHINGTON" 53 "COWLITZ" 15 37698 39582 30702 561 532 481 2 3 2 115 109 134
"2898" "WASHINGTON" 53 "DOUGLAS" 17 954327 878867 883094 1035 947 955 213 185 186 290 224 208
"2899" "WASHINGTON" 53 "FERRY" 19 813223 799435 749452 216 207 232 40 24 20 6 4 11
"2900" "WASHINGTON" 53 "FRANKLIN" 21 581674 664875 609046 1075 943 891 134 150 135 242 152 183
"2901" "WASHINGTON" 53 "GARFIELD" 23 331806 312425 308212 220 198 239 97 93 79 14 14 8
"2902" "WASHINGTON" 53 "GRANT" 25 1133477 1074074 1087952 2111 1801 1858 253 256 263 327 248 245
"2903" "WASHINGTON" 53 "GRAYS HARBOR" 27 50545 53594 119267 558 510 628 3 8 4 82 71 131
"2904" "WASHINGTON" 53 "ISLAND" 29 19408 15018 17699 389 348 458 2 1 NA 77 97 139
"2905" "WASHINGTON" 53 "JEFFERSON" 31 15958 12274 12717 212 207 211 1 NA NA 49 49 75
"2906" "WASHINGTON" 53 "KING" 33 52257 41769 49285 1817 1548 1790 1 NA NA 778 660 806
"2907" "WASHINGTON" 53 "KITSAP" 35 24209 16094 15294 641 587 664 2 2 1 261 291 315
"2908" "WASHINGTON" 53 "KITTITAS" 37 187881 230646 191087 1008 931 1038 43 40 41 168 120 153
"2909" "WASHINGTON" 53 "KLICKITAT" 39 592887 606794 601216 715 702 893 106 116 112 66 53 76
"2910" "WASHINGTON" 53 "LEWIS" 41 134185 130950 131554 1613 1402 1717 11 13 10 182 166 259
"2911" "WASHINGTON" 53 "LINCOLN" 43 1403973 1233377 1090178 836 747 798 421 377 317 40 24 22
